Id	Sku	Company_name	Company_website	Company_industry	Company_revenue	Company_location	Company_webdomain	Company_employee_size	Description	Contact_name
395.0	Adapt395	Avotus	http://www.avotus.com	Telecommunications	$1 - 10M	Mississauga,  Ontario, Canada	http://www.avotus.com	250 - 1000	Avotus was founded in 1981 and is located at 409 Matheson Boulevard East,Mississauga, Ontario,Canada. Avotus has an estimated 250 - 1000 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 24 people working at Avotus which includes  This includes . You can visit Avotus website	{name:Jayraj Chheda,title:Chief Executive Officer,email:j*****@avotus.com,firstName:Jayraj,lastName:Chheda,companyName:null,seoPath:jayraj-chheda/462122533,phone:+1******07},{name:Sandeep Jain,title:Vice President of Global Sales,email:s*****@avotus.com,firstName:Sandeep,lastName:Jain,companyName:null,seoPath:sandeep-jain/239434688,phone:+1******07},{name:Brian Kremer,title:Director Information Technology,email:k*****@avotus.com,firstName:Brian,lastName:Kremer,companyName:null,seoPath:brian-kremer/72106047,phone:+1******07},{name:Mike Gallen,title:Manager, Information Technology,email:m*****@avotus.com,firstName:Mike,lastName:Gallen,companyName:null,seoPath:mike-gallen/477342071,phone:+1******07},{name:Derek Collura,title:Product Manager,email:d*****@avotus.com,firstName:Derek,lastName:Collura,companyName:null,seoPath:derek-collura/640917892,phone:+1******07},{name:Darren Polevoy,title:Senior Telecom Analyst and Project Manager,email:d*****@avotus.com,firstName:Darren,lastName:Polevoy,companyName:null,seoPath:darren-polevoy/738754440,phone:+1******07},{name:Sunny Chawla,title:Inside Sales Manager,email:s*****@avotus.com,firstName:Sunny,lastName:Chawla,companyName:null,seoPath:sunny-chawla/57591325,phone:+1******07},{name:Ganesh Hazare,title:Assistant Manager,email:g*****@avotus.com,firstName:Ganesh,lastName:Hazare,companyName:null,seoPath:ganesh-hazare/585682896,phone:+1******07},{name:Lourdes Vazquez,title:Senior Elite Program Manager,email:l*****@avotus.com,firstName:Lourdes,lastName:Vazquez,companyName:null,seoPath:lourdes-vazquez/30446610,phone:+1******07}
400.0	Adapt400	Awasr	http://www.awasr.om	Telecommunications		Muscat,  Muscat, Oman	http://www.awasr.om	100 - 250	Awasr was founded in 2012 and is located at knowledge oasis muscat,Muscat, Muscat,Oman. Awasr has an estimated 100 - 250 employees and an estimated annual revenue of more than null. Adapt has contact details of 12 people working at Awasr which includes  This includes . You can visit Awasr website	{name:Suchi Singh,title:Project Manager,email:s*****@awasr.om,firstName:Suchi,lastName:Singh,companyName:null,seoPath:suchi-singh/232471263,phone:null},{name:Mohammed Kashoob,title:Area Sales Manager,email:k*****@awasr.om,firstName:Mohammed,lastName:Kashoob,companyName:null,seoPath:mohammed-kashoob/487745394,phone:null},{name:Ahmed Nabhani,title:NOC Engineer,email:a*****@awasr.om,firstName:Ahmed,lastName:Nabhani,companyName:null,seoPath:ahmed-nabhani/326468749,phone:null},{name:Mahmood Al-Baimani,title:Noc Engineer,email:m*****@awasr.om,firstName:Mahmood,lastName:Al-Baimani,companyName:null,seoPath:mahmood-al-baimani/594354482,phone:null},{name:Khamis Barhi,title:Head of Technology,email:k*****@awasr.om,firstName:Khamis,lastName:Barhi,companyName:null,seoPath:khamis-barhi/965443281,phone:null},{name:Ali Al-Zaabi,title:Information Technology Lead,email:a*****@awasr.om,firstName:Ali,lastName:Al-Zaabi,companyName:null,seoPath:ali-al-zaabi/431603912,phone:null},{name:Philippe Da Costa,title:Head of Finance,email:p*****@awasr.om,firstName:Philippe,lastName:Da Costa,companyName:null,seoPath:philippe-da-costa/186753441,phone:null},{name:Tareq Matarneh,title:Head of Marketing,email:t*****@awasr.om,firstName:Tareq,lastName:Matarneh,companyName:null,seoPath:tareq-matarneh/912618051,phone:null},{name:Ismail Shaqsi,title:Head of Operations,email:i*****@awasr.om,firstName:Ismail,lastName:Shaqsi,companyName:null,seoPath:ismail-shaqsi/628567974,phone:null}
408.0	Adapt408	B & C Communications	http://www.bandccomm.com	Telecommunications		Columbus, Georgia, United States	http://www.bandccomm.com	100 - 250	B \\\\u0026 C Communications was founded in 1963 and is located at 1740 Harmon Avenue Suite F,Columbus,Georgia,United States. B \\\\u0026 C Communications has an estimated 100 - 250 employees and an estimated annual revenue of more than null. Adapt has contact details of 18 people working at B \\\\u0026 C Communications which includes  This includes . You can visit B \\\\u0026 C Communications website	{name:Tom Harb,title:Chief Executive Officer,email:t*****@bandccomm.com,firstName:Tom,lastName:Harb,companyName:null,seoPath:tom-harb/628991244,phone:null},{name:Cynda Simmons,title:Director Corporate Marketing and Communications,email:c*****@bandccomm.com,firstName:Cynda,lastName:Simmons,companyName:null,seoPath:cynda-simmons/150200060,phone:null},{name:Jesse Stanley,title:Manager,email:j*****@bandccomm.com,firstName:Jesse,lastName:Stanley,companyName:null,seoPath:jesse-stanley/862456773,phone:null},{name:Dave Dixon,title:Service Manager,email:d*****@bandccomm.com,firstName:Dave,lastName:Dixon,companyName:null,seoPath:dave-dixon/255984958,phone:null},{name:Dan Arnold,title:Systems Solutions Specialists and Manufacturers Representative,email:d*****@bandccomm.com,firstName:Dan,lastName:Arnold,companyName:null,seoPath:dan-arnold/230658160,phone:null},{name:Corey Cody,title:System Solutions Specialist,email:c*****@bandccomm.com,firstName:Corey,lastName:Cody,companyName:null,seoPath:corey-cody/618648279,phone:null},{name:Mike Rogucki,title:Field Service tech,email:m*****@bandccomm.com,firstName:Mike,lastName:Rogucki,companyName:null,seoPath:mike-rogucki/624351718,phone:null},{name:Katie Hudler,title:Administrative Assistant,email:k*****@bandccomm.com,firstName:Katie,lastName:Hudler,companyName:null,seoPath:katie-hudler/159717719,phone:null},{name:Steve Cogan,title:System Solutions Specialist,email:s*****@bandccomm.com,firstName:Steve,lastName:Cogan,companyName:null,seoPath:steve-cogan/942565248,phone:null}
412.0	Adapt412	babyTEL	http://www.babytel.net	Telecommunications	$1 - 10M	Montreal,  Quebec, Canada	http://www.babytel.net	100 - 250	babyTEL was founded in 2004 and is located at 1425 Boulevard René-Lévesque Ouest Suite 700,Montreal, Quebec,Canada. babyTEL has an estimated 100 - 250 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 39 people working at babyTEL which includes  This includes . You can visit babyTEL website	{name:Stephen Dorsey,title:Chief Executive Officer,email:s*****@babytel.net,firstName:Stephen,lastName:Dorsey,companyName:null,seoPath:stephen-dorsey/385785465,phone:+1******85},{name:Gaetan Sheridan,title:Chief Technology Officer,email:g*****@babytel.net,firstName:Gaetan,lastName:Sheridan,companyName:null,seoPath:gatan-sheridan/811541124,phone:+1******85},{name:Gavin Macomber,title:Chief Executive Officer,email:g*****@babytel.net,firstName:Gavin,lastName:Macomber,companyName:null,seoPath:gavin-macomber/817338632,phone:+1******85},{name:Sean Fraser,title:Senior Fax Specialist,email:s*****@babytel.net,firstName:Sean,lastName:Fraser,companyName:null,seoPath:sean-fraser/935787482,phone:+1******85},{name:Hakim Eng,title:Software Quality Assurance Specialist,email:h*****@babytel.net,firstName:Hakim,lastName:Eng,companyName:null,seoPath:hakim-eng/846367174,phone:+1******85},{name:Jonathan Schacter,title:Vice President and Chief Financial Officer,email:j*****@babytel.net,firstName:Jonathan,lastName:Schacter,companyName:null,seoPath:jonathan-schacter/570919873,phone:+1******85},{name:Daniel Dorsey,title:Vice President, Channel Partnerships,email:d*****@babytel.net,firstName:Daniel,lastName:Dorsey,companyName:null,seoPath:daniel-dorsey/652089545,phone:+1******85},{name:Elinor Johansen,title:Vice President Marketing,email:e*****@babytel.net,firstName:Elinor,lastName:Johansen,companyName:null,seoPath:elinor-johansen/47064342,phone:+1******85},{name:Pierre St-Germain,title:Director Technology Projects, Senior Software Engineer,email:p*****@babytel.net,firstName:Pierre,lastName:St-Germain,companyName:null,seoPath:pierre-stgermain/485233376,phone:+1******85}
428.0	Adapt428	Bay Microsystems, Inc.	http://www.vcinity.io	Telecommunications	$50 - 100M	San Jose, California, United States	http://www.vcinity.io	25 - 100	Bay Microsystems, Inc. was founded in 2000 and is located at 2055 Gateway Place Suite 650,San Jose,California,United States. Bay Microsystems, Inc. has an estimated 25 - 100 employees and an estimated annual revenue of more than $50 - 100M. Adapt has contact details of 19 people working at Bay Microsystems, Inc. which includes  This includes . You can visit Bay Microsystems, Inc. website	{name:Harry Carr,title:President and Chief Executive Officer,email:h*****@baymicrosystems.com,firstName:Harry,lastName:Carr,companyName:null,seoPath:harry-carr/905354761,phone:null},{name:Ira Madnick,title:Vice President of Operations,email:i*****@baymicrosystems.com,firstName:Ira,lastName:Madnick,companyName:null,seoPath:ira-madnick/963739657,phone:null},{name:Bob Smedley,title:Senior Vice President, Engineering,email:b*****@baymicrosystems.com,firstName:Bob,lastName:Smedley,companyName:null,seoPath:bob-smedley/762019960,phone:null},{name:Tony Chiang,title:Senior Vice President, Engineering,email:t*****@baymicrosystems.com,firstName:Tony,lastName:Chiang,companyName:null,seoPath:tony-chiang/841523109,phone:null},{name:Russ Davis,title:Chief Operating Officer and Executive Vice President Emerging Solutions,email:r*****@baymicrosystems.com,firstName:Russ,lastName:Davis,companyName:null,seoPath:russ-davis/643001238,phone:null},{name:Man Trinh,title:Chief Architect,email:m*****@baymicrosystems.com,firstName:Man,lastName:Trinh,companyName:null,seoPath:man-trinh/852653185,phone:null},{name:Kevin Barrett,title:Principal Software Engineer,email:k*****@baymicrosystems.com,firstName:Kevin,lastName:Barrett,companyName:null,seoPath:kevin-barrett/331107523,phone:null},{name:Steve Manuel,title:Public Affairs Officer,email:s*****@baymicrosystems.com,firstName:Steve,lastName:Manuel,companyName:null,seoPath:steve-manuel/295570367,phone:null},{name:John Wolf,title:HW Engineer,email:j*****@baymicrosystems.com,firstName:John,lastName:Wolf,companyName:null,seoPath:john-wolf/780319872,phone:+1******00}
436.0	Adapt436									
465.0	Adapt465									
498.0	Adapt498	DAN.COM	http://www.muzicall.com	Telecommunications		Menlo Park, California, United States	http://www.muzicall.com	25 - 100	DAN.COM was founded in 2004 and is located at 545 Middlefield Road Suite 210,Menlo Park,California,United States. DAN.COM has an estimated 25 - 100 employees and an estimated annual revenue of more than null. Adapt has contact details of 4 people working at DAN.COM which includes  This includes . You can visit DAN.COM website	{name:Ashkan Rezazadem,title:Controller,email:a*****@muzicall.com,firstName:Ashkan,lastName:Rezazadem,companyName:null,seoPath:ashkan-rezazadem/897439064,phone:+1******50},{name:Dany Dediu,title:Muz,email:d*****@muzicall.com,firstName:Dany,lastName:Dediu,companyName:null,seoPath:dany-dediu/397400650,phone:+1******50},{name:Angel Ostafi,title:Invatator,email:a*****@muzicall.com,firstName:Angel,lastName:Ostafi,companyName:null,seoPath:angel-ostafi/892619840,phone:+1******50},{name:Zare Todorovic,title:Muzicar - Klavijature,email:z*****@muzicall.com,firstName:Zare,lastName:Todorovic,companyName:null,seoPath:zare-todorovic/391885330,phone:+1******50}
532.0	Adapt532	Brightstar Corp.	http://www.brightstar.com	Telecommunications	$1 - 10M	Miami, Florida, United States	http://www.brightstar.com	1K - 10K	Brightstar Corp. was founded in 1997 and is located at 9725 Northwest 117th Avenue 300,Miami,Florida,United States. Brightstar Corp. has an estimated 1K - 10K employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 1163 people working at Brightstar Corp. which includes  This includes . You can visit Brightstar Corp. website	{name:Gabriel Ponassi,title:Senior Finance Director - Chief Financial Officer,email:g*****@brightstar.com,firstName:Gabriel,lastName:Ponassi,companyName:null,seoPath:gabriel-ponassi/215930049,phone:+1******00},{name:Dean Dawes,title:Chief Information Officer CIO,email:d*****@brightstar.com,firstName:Dean,lastName:Dawes,companyName:null,seoPath:dean-dawes/573251359,phone:+1******00},{name:Catalina Cuevas,title:Chief Financial Officer Colombia,email:c*****@brightstar.com,firstName:Catalina,lastName:Cuevas,companyName:null,seoPath:catalina-cuevas/884222693,phone:+1******00},{name:Harry Polimenakos,title:Chief Operating Officer, Global Information Technology,email:h*****@brightstar.com,firstName:Harry,lastName:Polimenakos,companyName:null,seoPath:harry-polimenakos/372304922,phone:+1******00},{name:Max Leiva,title:Chief Information Officer Americas,email:m*****@brightstar.com,firstName:Max,lastName:Leiva,companyName:null,seoPath:max-leiva/293812977,phone:+1******00},{name:Michael Terry,title:Chief Information Officer Chief Information Officer EMEA,email:m*****@brightstar.com,firstName:Michael,lastName:Terry,companyName:null,seoPath:michael-terry/856579531,phone:+1******00},{name:David Silbering,title:VP, Chief Financial Officer Brightstar Device Protection,email:d*****@brightstar.com,firstName:David,lastName:Silbering,companyName:null,seoPath:david-silbering/252766940,phone:+1******00},{name:Gustavo Llerena,title:Global Chief Ethics and Compliance Officer,email:g*****@brightstar.com,firstName:Gustavo,lastName:Llerena,companyName:null,seoPath:gustavo-llerena/443843822,phone:+1******00},{name:Raymond Tan,title:Chief Operating Officer,email:r*****@brightstar.com,firstName:Raymond,lastName:Tan,companyName:null,seoPath:raymond-tan/14185263,phone:+1******00}
539.0	Adapt539	Broadband Dynamics	http://www.broadbanddynamics.com	Telecommunications	$0 - 1M	De Commercio Scottsdale, Arizona, United States	http://www.broadbanddynamics.com	25 - 100	Broadband Dynamics was founded in 1996 and is located at 8757 East Via,De Commercio Scottsdale,Arizona,United States. Broadband Dynamics has an estimated 25 - 100 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 24 people working at Broadband Dynamics which includes  This includes . You can visit Broadband Dynamics website	{name:Mike Sherby,title:Vice President - Sales Operations,email:m*****@broadbanddynamics.com,firstName:Mike,lastName:Sherby,companyName:null,seoPath:mike-sherby/771300920,phone:null},{name:Ruth Mascardo,title:Vice President Client Services,email:r*****@broadbanddynamics.com,firstName:Ruth,lastName:Mascardo,companyName:null,seoPath:ruth-mascardo/832387518,phone:null},{name:Michael Penn,title:Director, Sales Initiatives,email:m*****@broadbanddynamics.com,firstName:Michael,lastName:Penn,companyName:null,seoPath:michael-penn/971898039,phone:null},{name:Bill Muir,title:Credit Services Manager,email:b*****@broadbanddynamics.com,firstName:Bill,lastName:Muir,companyName:null,seoPath:bill-muir/406320702,phone:null},{name:Jerad Hoover,title:Network Operations Technician,email:j*****@broadbanddynamics.com,firstName:Jerad,lastName:Hoover,companyName:null,seoPath:jerad-hoover/49920463,phone:null},{name:Mary Lutz,title:Telecommunications Service Delivery and Support,email:m*****@broadbanddynamics.com,firstName:Mary,lastName:Lutz,companyName:null,seoPath:mary-lutz/397785598,phone:null},{name:Alex Maitland,title:Network Engineer,email:a*****@broadbanddynamics.com,firstName:Alex,lastName:Maitland,companyName:null,seoPath:alex-maitland/363943236,phone:null},{name:Clay Braegger,title:Network Operations Technician,email:c*****@broadbanddynamics.com,firstName:Clay,lastName:Braegger,companyName:null,seoPath:clay-braegger/785701554,phone:null},{name:Robert Rife,title:Founder and Chief Executive Officer,email:r*****@broadbanddynamics.com,firstName:Robert,lastName:Rife,companyName:null,seoPath:bob-rife/842541768,phone:+1******81}
556.0	Adapt556	BSG Billing Services Group	http://www.bsgclearing.com	Telecommunications	$100 - 250M	San Antonio, Texas, United States	http://www.bsgclearing.com	100 - 250	BSG Billing Services Group was founded in 1986 and is located at 7411 John Smith Drive Suite 1500,San Antonio,Texas,United States. BSG Billing Services Group has an estimated 100 - 250 employees and an estimated annual revenue of more than $100 - 250M. Adapt has contact details of 8 people working at BSG Billing Services Group which includes  This includes . You can visit BSG Billing Services Group website	{name:Keith Bordovsky,title:Director, Information Technology,email:k*****@bsgclearing.com,firstName:Keith,lastName:Bordovsky,companyName:null,seoPath:keith-bordovsky/996623159,phone:+1******00},{name:Erika Wilcox,title:Account Manager,email:e*****@bsgclearing.com,firstName:Erika,lastName:Wilcox,companyName:null,seoPath:erika-wilcox/808519382,phone:+1******58},{name:Daneane Koehl,title:Treasury Department,email:d*****@bsgclearing.com,firstName:Daneane,lastName:Koehl,companyName:null,seoPath:daneane-koehl/377629030,phone:+1******32},{name:Sean Hayden,title:Software Architect,email:s*****@bsgclearing.com,firstName:Sean,lastName:Hayden,companyName:null,seoPath:sean-hayden/794263651,phone:+1******00},{name:Melissa Mitchell,title:Director Client Relations,email:m*****@bsgclearing.com,firstName:Melissa,lastName:Mitchell,companyName:null,seoPath:melissa-mitchell/911936456,phone:+1******00},{name:Rober Cordeiro,title:Consultor tecnico,email:r*****@bsgclearing.com,firstName:Rober,lastName:Cordeiro,companyName:null,seoPath:rober-cordeiro/452874244,phone:+1******00},{name:Amy Atkins,title:Paralegal,email:a*****@bsgclearing.com,firstName:Amy,lastName:Atkins,companyName:null,seoPath:amy-atkins/424638571,phone:+1******00}
